 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
224-206-778-4863,2022,OCT-DIC,12/26/2022,LUNES,20:07:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO E. CALLES,CALLE,VAREDA TROPICAL,"25.6844566, -100.164574",
224-206-797-4864,2022,OCT-DIC,12/26/2022,LUNES,20:14:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,DEL BOSQUE,AVENIDA,ALDAMA,"25.6786858, -100.2572728",
224-288-557-4866,2022,OCT-DIC,12/26/2022,LUNES,23:15:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,AVENIDA,CAMINO REAL,"25.66736, -100.2269308",
224-215-077-4872,2022,OCT-DIC,12/27/2022,MARTES,17:44:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,ARROYO TALAVERNA,"25.6875147, -100.5414459",
224-211-251-4874,2022,OCT-DIC,12/27/2022,MARTES,10:04:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LA PLAYA,AVENIDA,PABLO LIVAS,"25.6630524, -100.2051643",
224-217-758-4875,2022,OCT-DIC,12/27/2022,MARTES,22:02:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO E. CALLES,AVENIDA,SAN SEBASTIAN,"25.6837265, -100.2100986",
224-218-136-4876,2022,OCT-DIC,12/27/2022,MARTES,22:36:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MAESTRO ISRAEL CAVAZOS,AVENIDA,RIO PAPALOAPAN,"25.6807563, -100.1709702",
224-217-187-4877,2022,OCT-DIC,12/27/2022,MARTES,21:40:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,DIA DEL EMPRESARIO,AVENIDA,DIA DEL EMPRESARIO,"25.7020445, -100.1755029",
224-212-251,2022,OCT-DIC,12/27/2022,MARTES,12:29:00,LATERAL CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,10 DE MAYO,"25.6925752, -100.2359391",
224-213-622,2022,OCT-DIC,12/27/2022,MARTES,15:06:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO E. CALLES,CALLE,COMANCHE,"25.6810829, -100.2414783",
224-223-542-4880,2022,OCT-DIC,12/28/2022,MIERCOLES,14:50:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,TOLTECA,"25.6786244, -100.2392327",
224-224-472-4881,2022,OCT-DIC,12/28/2022,MIERCOLES,16:43:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,MAESTRO ISRAEL CAVAZOS,AVENIDA,MAESTRO ISRAEL CAVAZOS,"25.6568737, -100.1843284",
224-226-358-4883,2022,OCT-DIC,12/28/2022,MIERCOLES,19:49:00,CAÍDA DE PERSONA,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,AVENIDA,SAN SEBASTIAN,"25.6542102, -100.2108438",
224-224-056,2022,OCT-DIC,12/28/2022,MIERCOLES,15:59:00,CRUCERO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,PILASTRA,CALLE,DE LA ZANJA,"25.7073884, -100.2111508",
224-222-097,2022,OCT-DIC,12/28/2022,MIERCOLES,12:11:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PASEO DE LAS AMERICAS,AVENIDA,MARSALLA,"25.6700952, -100.2923562",
224-229-452-4884,2022,OCT-DIC,12/29/2022,JUEVES,0:42:00,REVERSA,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLAN DE GUADALUPE,CALLE,FRANCISCO VILLA,"25.6706906, -100.1929975",
224-234-308-4886,2022,OCT-DIC,12/29/2022,JUEVES,14:34:00,CRUCERO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,AVENIDA,PABLO LIVAS,"25.7209381, -100.4271572",
224-234-701-4888,2022,OCT-DIC,12/29/2022,JUEVES,15:18:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,COMUNICACIONES,AVENIDA,PLUTARCO E. CALLES,"25.6775364, -100.2553889",
224-235-919-4889,2022,OCT-DIC,12/29/2022,JUEVES,17:39:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,JOSE SIXTO VERDUZCO,CALLE,CHAPULTEPEC,"25.6642698, -100.2667032",
224-236-212-4890,2022,OCT-DIC,12/29/2022,JUEVES,18:11:00,CAÍDA DE PERSONA,SOLUCIONADO,LLAMADA AL 911,COLONIA,LOS DELFINES,AVENIDA,ELOY CAVAZOS,"25.6527189, -100.2047782",
224-236-959-4892,2022,OCT-DIC,12/29/2022,JUEVES,19:17:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,CASETA DE COBRO,"25.6916704, -100.1598597",
224-237-017,2022,OCT-DIC,12/29/2022,JUEVES,19:21:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PASEO AMBERES,CALLE,PASEO CONDE,"25.7372573, -100.2573206",
224-240-104-4895,2022,OCT-DIC,12/30/2022,VIERNES,0:41:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,NICOLAS COPERNICO,CALLE,EPICUARO,"25.6224117, -100.270219",
224-241-800-4896,2022,OCT-DIC,12/30/2022,VIERNES,6:14:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,MIGUEL ALEMAN,"25.6223951, -100.3379055",
224-244-604-4898,2022,OCT-DIC,12/30/2022,VIERNES,13:15:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,JOEL ROCHA,"25.7053145, -100.2263173",
224-245-916-4899,2022,OCT-DIC,12/30/2022,VIERNES,16:27:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,ATLAS,"25.7045661, -100.227243",
224-247-914,2022,OCT-DIC,12/30/2022,VIERNES,0:00:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,AVENIDA,SANTA ROSA DE LIMA,"25.6582565, -100.1920656",
224-244-018,2022,OCT-DIC,12/30/2022,VIERNES,12:10:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,CALLE,LACANDON,"25.6872034, -100.2455457",
224-257-553-4907,2022,OCT-DIC,12/31/2022,VIERNES,14:23:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,MEXICA,CALLE,APACHE,"25.6845241, -100.2484545",
223-233-162-4166,2022,OCT-DIC,10/1/2022,SABADO,0:08:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BELTRAN RUSSEL,CALLE,-,"25.6518716, -100.2646623",
223-235-705-4168,2022,OCT-DIC,10/1/2022,SABADO,7:33:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,LIBERTAD,"25.6678052, -100.1788429",
223-238-635-4169,2022,OCT-DIC,10/1/2022,SABADO,14:00:00,FRONTAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,ARTURO DE LA GARZA,CALLE,LAS ESPUELAS,"25.671496, -100.3004613",
223-241-835-4171,2022,OCT-DIC,10/1/2022,SABADO,18:57:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,SAN RAFAEL,CALLE,NUEVA,"25.693065, -100.2156416",
223-243-712-4172,2022,OCT-DIC,10/1/2022,SABADO,21:15:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAZARO CARDENAS,AVENIDA,BATALLA DE  IZUCAR,"25.6769322, -100.3402183",
223-245-325-4174,2022,OCT-DIC,10/1/2022,SABADO,23:10:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PUERTO AIRE,AVENIDA,18 DE MARZO,"25.667835, -100.1466423",
223-247-365-4177,2022,OCT-DIC,10/2/2022,DOMINGO,0:41:00,ESTRELLAMIENTO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,DEL EMPRESARIO,"25.6530432, -100.2377994",
223-248-915-4181,2022,OCT-DIC,10/2/2022,DOMINGO,3:48:00,LATERAL CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,TOLTECA,"25.672163, -100.1887477",
223-249-589-4182,2022,OCT-DIC,10/2/2022,DOMINGO,0:00:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RIO RAMOS,AVENIDA,RIO PANUCO,"25.703404, -100.1890394",
223-247-451-4183,2022,OCT-DIC,10/2/2022,DOMINGO,1:47:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MAESTRO ISRAEL CAVAZOS,AVENIDA,BENITO JUAREZ,"25.666895, -100.1758234",
223-251-392-4186,2022,OCT-DIC,10/2/2022,DOMINGO,9:40:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,OLIMPIA,"25.7045817, -100.2260693",
223-256-003-4188,2022,OCT-DIC,10/2/2022,DOMINGO,17:28:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,JOSEFA ORTIZ DOMINGUEZ,"25.6795496, -100.2630614",
223-255-719-4189,2022,OCT-DIC,10/2/2022,DOMINGO,17:07:00,LATERAL CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,MORONES PRIETO,AVENIDA,BENITO JUAREZ,"25.6795735, -100.2696275",
223-259-002-4191,2022,OCT-DIC,10/2/2022,DOMINGO,21:24:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,AMERICAS,AVENIDA,EMA GODOY,"25.6577442, -100.263709",
223-268-424-4198,2022,OCT-DIC,10/3/2022,LUNES,17:57:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,AVENIDA,XOCHIMILCO,"25.6506636, -100.1763849",
223-269-070-4199,2022,OCT-DIC,10/3/2022,LUNES,19:28:00,VOLCADURA,SOLUCIONADO,LLAMADA AL 911,COLONIA,ARTURO DE LA GARZA,AVENIDA,ZARAPE,"25.7013367, -100.35053",
223-279-428-4200,2022,OCT-DIC,10/4/2022,MARTES,9:15:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,10 DE MAYO,"25.69258, -100.2359445",
223-274-038-4201,2022,OCT-DIC,10/4/2022,MARTES,8:12:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,FRANCISCO JAVIER,CALLE,18 DE MARZO,"25.6954118, -100.2261623",
223-288-063-4211,2022,OCT-DIC,10/5/2022,MIERCOLES,20:45:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,TOLTECA,"25.678921, -100.2419201",
223-292-520-4215,2022,OCT-DIC,10/6/2022,JUEVES,8:02:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,SAN RAFAEL,CALLE,LAZARO CARDENAS,"25.6953803, -100.2319263",
223-214-299-4216,2022,OCT-DIC,10/6/2022,JUEVES,11:35:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,COAHUILA,CALLE,LAREDO,"25.6642441, -100.142021",
223-296-732-4218,2022,OCT-DIC,10/6/2022,JUEVES,15:46:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,BONIFACIO SALINAS,"25.694142, -100.2415319",
223-309-319-4227,2022,OCT-DIC,10/7/2022,VIERNES,12:31:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LOPEZ MATEOS,AVENIDA,BLV. MIGUEL DE LA MADRID,"25.6451796, -100.2141241",
223-313-215-4234,2022,OCT-DIC,10/8/2022,SABADO,0:59:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,URANIO,AVENIDA,REYNOSA,"25.7336562, -100.5617709",
223-329-224-4243,2022,OCT-DIC,10/9/2022,DOMINGO,7:10:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,SEVILLA,"25.6915882, -100.2505495",
223-330-574-4244,2022,OCT-DIC,10/9/2022,DOMINGO,11:14:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,COAHUILA,CALLE,DEL BOSQUE,"25.4642292, -101.1546019",
223-332-242-4246,2022,OCT-DIC,10/9/2022,DOMINGO,14:32:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO ELIAS CALLES,CALLE,LOS OLMOS,"25.6842466, -100.2573687",
223-333-288-4247,2022,OCT-DIC,10/9/2022,DOMINGO,16:10:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,AVENIDA,XOCHIMILCO,"25.6506636, -100.1763849",
223-325-753-4250,2022,OCT-DIC,10/9/2022,DOMINGO,19:57:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,AVENIDA,SAN SEBASTIAN,"25.664704, -100.2088084",
SIN FOLIO,2022,OCT-DIC,10/10/2022,LUNES,0:00:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,DULCES NOMBRES,AVENIDA,AUTOPISTA AL AEROPUERTO,"25.7515841, -100.2113397",
223-350-662-4260,2022,OCT-DIC,10/11/2022,MARTES,5:34:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,CARRETERA APODACA,AVENIDA,RUIZ CORTINEZ,"25.6992489, -100.266918",
223-356-254-4261,2022,OCT-DIC,10/11/2022,MARTES,17:34:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,MORONES PRIETO,AVENIDA,ACENDENTEA,"25.6997379, -100.4770724",
223-357-626-4264,2022,OCT-DIC,10/11/2022,MARTES,19:45:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RUIZ CORTINEZ,AVENIDA,DIA DEL EMPRESARIO,"25.7071961, -100.1810512",
223-373-777-4269,2022,OCT-DIC,10/13/2022,JUEVES,9:25:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,LERMAS,"25.6694597, -100.2174766",
223-375-140,2022,OCT-DIC,10/13/2022,JUEVES,12:26:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,SEVILLA,"25.6915882, -100.2505495",
223-385-818-4275,2022,OCT-DIC,10/14/2022,VIERNES,10:29:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO ELIAS CALLES,CALLE,LOS ENCINOS,"25.6828308, -100.2332982",
223-389-043-4276,2022,OCT-DIC,10/14/2022,VIERNES,16:23:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,MIGUEL ALEMAN,"25.6942677, -100.2729051",
223-387-200,2022,OCT-DIC,10/14/2022,VIERNES,13:08:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DEL SINZANO,CALLE,ACUEDUCTO,"25.6571946, -100.2672646",
223-397-919-4285,2022,OCT-DIC,10/15/2022,SABADO,9:03:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MAESTRO ISRAEL CAVAZOS,AVENIDA,RIO PAPALOAPAN,"25.6807611, -100.1709756",
223-408-318-4290,2022,OCT-DIC,10/16/2022,DOMINGO,12:20:00,CRUCERO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,INDEPENDENCIA,CALLE,ZARAGOZA,"25.6786505, -100.2607365",
223-415-620-4294,2022,OCT-DIC,10/16/2022,DOMINGO,13:52:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,AGUILA REAL,CALLE,AGUILA IMPERIAL,"25.6773607, -100.3258753",
223-423-440-4299,2022,OCT-DIC,10/17/2022,LUNES,0:48:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIXCOA,CALLE,APOZAL,"25.7280421, -100.182291",
223-424-390-4300,2022,OCT-DIC,10/17/2022,LUNES,4:03:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CIRCUNVALACIÓN,AVENIDA,CIRCUNVALACIÓN,"25.7281201, -100.2151219",
223-409-779-4305,2022,OCT-DIC,10/17/2022,LUNES,0:00:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,ANDRES OSUNA,"25.7049336, -100.2265214",
223-436-495-4310,2022,OCT-DIC,10/18/2022,MARTES,8:21:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,REYNOSA,AVENIDA,SAN SEBASTIAN,"25.6745538, -100.1986366",
223-437-325-4313,2022,OCT-DIC,10/18/2022,MARTES,10:38:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAS TORRES,CALLE,EL SARAPE,"25.6734805, -100.2467564",
223-444-844-4320,2022,OCT-DIC,10/19/2022,MIERCOLES,8:48:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,COAHUILA,"25.6598315, -100.1490641",
223-444-995-4322,2022,OCT-DIC,10/19/2022,MIERCOLES,9:03:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,SAN RAFAEL,CALLE,AQUILES SERDAN,"25.6952972, -100.227025",
223-446-736-7325,2022,OCT-DIC,10/19/2022,MIERCOLES,12:19:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PAPALOAPAN,AVENIDA,MAESTRO ISRAEL CAVAZOS,"25.7273023, -100.2711012",
223-440-041,2022,OCT-DIC,10/19/2022,MIERCOLES,16:17:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RUIZ CORTINEZ,AVENIDA,JUAN PABLO II,"25.7031941, -100.2597919",
223-454-233-4327,2022,OCT-DIC,10/20/2022,JUEVES,5:39:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,AZTECA,CALLE,ACENDENTE,"25.7031478, -100.2863302",
223-456-111-4328,2022,OCT-DIC,10/20/2022,JUEVES,0:00:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAZARO CARDENAS,AVENIDA,BENITO JUAREZ,"25.6775902, -100.2332858",
223-455-527-4330,2022,OCT-DIC,10/20/2022,JUEVES,9:41:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PASEO DE LAS AMERICAS,AVENIDA,SOLIDARIDAD,"25.6443596, -100.270464",
223-456-110-4332,2022,OCT-DIC,10/20/2022,JUEVES,11:02:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,OLMOS,"25.6781322, -100.2352503",
223-465-309-4338,2022,OCT-DIC,10/21/2022,VIERNES,7:24:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,MORONES PRIETO,AVENIDA,BARBADILLO,"25.6825291, -100.262035",
223-466-754-4340,2022,OCT-DIC,10/21/2022,VIERNES,11:15:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,CALE 1,"25.6796824, -100.2546099",
223-470-499-4342,2022,OCT-DIC,10/21/2022,VIERNES,18:36:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,AVENIDA,SATELITE MORELOS,"25.6455661, -100.1759495",
223-470-776-4343,2022,OCT-DIC,10/21/2022,VIERNES,19:42:00,ATROPELLO,SOLUCIONADO,LLAMADA AL 911,COLONIA,VALLE DE SONORA,CALLE,VALLE ALTO,"25.7016994, -100.1677618",
223-471-730-4344,2022,OCT-DIC,10/21/2022,VIERNES,20:26:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO ELIAS CALLES,AVENIDA,LAZARO CARDENAS,"25.7963196, -100.2905421",
223-474-118-4345,2022,OCT-DIC,10/21/2022,VIERNES,23:34:00,LATERAL CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,MORONES PRIETO,AVENIDA,ARTEAGA,"25.6804772, -100.2686794",
223-474-362-4347,2022,OCT-DIC,10/21/2022,VIERNES,23:58:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,AVENIDA,RINCON DE LA BASILICA,"25.650356, -100.1944056",
223-474-925-4349,2022,OCT-DIC,10/22/2022,SABADO,0:57:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,AVENIDA,LAS NORIAS,"25.6476104, -100.1847149",
223-489-156-4359,2022,OCT-DIC,10/23/2022,DOMINGO,2:41:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BENITO JUAREZ,AVENIDA,PARAISO,"25.6795775, -100.2710629",
223-493-548-4364,2022,OCT-DIC,10/23/2022,DOMINGO,14:21:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LOMA ALTA,CALLE,TORRES DE PISA,"25.7179345, -100.1927522",
223-499-451,2022,OCT-DIC,10/23/2022,DOMINGO,22:19:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,AVENIDA,ELOY CAVAZOS,"25.6454061, -100.1759062",
223-505-802-4371,2022,OCT-DIC,10/24/2022,LUNES,13:59:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LINDA VISTA,CALLE,VISTA JARDINES,"25.6958466, -100.2568963",
223-506-520-4373,2022,OCT-DIC,10/24/2022,LUNES,15:18:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,HIDALGO,CALLE,ALBINO DANIEL FUENTES,"25.6693768, -100.2673783",
223-503-019,2022,OCT-DIC,10/24/2022,LUNES,8:24:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,ZANJA,CALLE,DEL PUENTE,"25.7071157, -100.2110345",
223-511-817,2022,OCT-DIC,10/24/2022,LUNES,12:30:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PLUTARCO ELIAS CALLES,CALLE,AGUA CELESTE,"25.6813749, -100.2397862",
223-512-544-4377,2022,OCT-DIC,10/25/2022,MARTES,3:55:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,MULTIPLAZA,"25.6814174, -100.2551071",
223-516-626,2022,OCT-DIC,10/25/2022,MARTES,0:00:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,RUIZ CORTINEZ,AVENIDA,LOPEZ MATEOS,"25.7030373, -100.2170197",
223-513-292,2022,OCT-DIC,10/25/2022,MARTES,6:31:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,14 DE MAYO,"25.6943913, -100.2399903",
223-522-328-4383,2022,OCT-DIC,10/26/2022,MIERCOLES,0:27:00,LATERAL SIN LESIONES,SOLUCIONADO,LLAMADA AL 911,COLONIA,ISRAEL CAVAZOS,AVENIDA,RIO PAPALOAPAN,"25.6807611, -100.1709756",
223-531-331-4388,2022,OCT-DIC,10/26/2022,MIERCOLES,21:12:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,VENEMERITO DE LAS AMRICAS,AVENIDA,,"25.6607251, -100.1985308",
223-523-419,2022,OCT-DIC,10/26/2022,MIERCOLES,6:18:00,ALCANCE CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,BLV. MIGUEL DE LA MADRID,AVENIDA,ISRAEL CAVAZOS,"25.6607676, -100.2138517",
223-525-363,2022,OCT-DIC,10/26/2022,MIERCOLES,11:12:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LAZARO CARDENAS,AVENIDA,7 DE JULIO,"25.6890016, -100.2321374",
223-534-900-4390,2022,OCT-DIC,10/27/2022,JUEVES,8:35:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,LOS RIELES,"25.7181206, -100.2564582",
223-537-475-4393,2022,OCT-DIC,10/27/2022,JUEVES,14:24:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,DEL BOSQUE,CALLE,ALORA,"25.6575603, -100.1673604",
223-543-419-4399,2022,OCT-DIC,10/27/2022,JUEVES,22:50:00,ESTRELLAMIENTO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,ELOY CAVAZOS,CALLE,JOSE PEÓN Y CONTRERAS,"25.710112, -100.2622029",
223-545-442-4386,2022,OCT-DIC,10/28/2022,VIERNES,4:30:00,ESTRELLAMIENTO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PASEO DE LAS AMERICAS,CALLE,FRANCISCO GOITTA,"25.6448533, -100.2703617",
223-547-485-4402,2022,OCT-DIC,10/28/2022,VIERNES,10:58:00,DIVERSO,SOLUCIONADO,LLAMADA AL 911,COLONIA,PRIVA. MASCOTA,CALLE,COLOTLAN,"25.6417999, -100.1868724",
223-550-368-4404,2022,OCT-DIC,10/28/2022,VIERNES,16:11:00,CRUCERO CON PROYECCIÓN,SOLUCIONADO,LLAMADA AL 911,COLONIA,NUEVO LEÓN,CALLE,20 DE NOVIEMBRE,"25.6720688, -100.2295078",
223-551-522-4406,2022,OCT-DIC,10/28/2022,VIERNES,17:57:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,CONSTITUYENTES DE N.L.,AVENIDA,TROQUELES,"25.672185, -100.2623387",
223-559-255-4411,2022,OCT-DIC,10/29/2022,SABADO,9:05:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,MIGUEL ALEMAN,AVENIDA,APOLO,"25.7078002, -100.2254748",
223-563-947-4413,2022,OCT-DIC,10/29/2022,SABADO,17:13:00,LATERAL,SOLUCIONADO,LLAMADA AL 911,COLONIA,PABLO LIVAS,CALLE,UNICA,"25.6687427, -100.2425647",
223-566-607-4416,2022,OCT-DIC,10/29/2022,SABADO,21:53:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,JARDINES DE LA SILLA,AVENIDA,COCULA,"25.6402901, -100.1888293",
223-567-533,2022,OCT-DIC,10/29/2022,SABADO,23:02:00,ALCANCE,SOLUCIONADO,LLAMADA AL 911,COLONIA,SANTA CRUZ,CALLE,HIERRO,"25.6702075, -100.1618446",
223-570-926-4419,2022,OCT-DIC,10/30/2022,DOMINGO,2:26:00,CRUCERO,SOLUCIONADO,LLAMADA AL 911,COLONIA,LOPEZ MATEOS,CALLE,QUINTANA ROO,"25.6966127, -100.2146645",
